"Mesodinium rubrum";"Mesodinium";"Code.Region";"Code_point_Libelle";"Year";"Month";"Date";"Heure";"Code.parametre";"ID.interne.passage";"Day";"Mesodinium_genus";"log_c";"true_count"
0;0;12;"Cabourg";2016;6;2016-06-22;"12:00:00";"FLORTOT";60557225;174;0;0;0
0;0;12;"Cabourg";2016;7;2016-07-07;"11:40:00";"FLORTOT";60557269;189;0;0;0
0;0;12;"Cabourg";2016;7;2016-07-21;"14:00:00";"FLORTOT";60557485;203;0;0;0
0;0;12;"Cabourg";2016;8;2016-08-04;"12:30:00";"FLORTOT";60558017;217;0;0;0
0;0;12;"Cabourg";2016;8;2016-08-17;"10:25:00";"FLORTOT";60558727;230;0;0;0
0;0;12;"Cabourg";2016;9;2016-09-01;"11:20:00";"FLORTOT";60559283;245;0;0;0
0;0;12;"Cabourg";2016;9;2016-09-21;"13:30:00";"FLORTOT";60560143;265;0;0;0
0;0;12;"Cabourg";2016;10;2016-10-03;"11:10:00";"FLORTOT";60561504;277;0;0;0
0;0;12;"Cabourg";2016;10;2016-10-17;"12:40:00";"FLORTOT";60561841;291;0;0;0
0;0;12;"Cabourg";2016;11;2016-11-15;"10:45:00";"FLORTOT";60562995;320;0;0;0
0;0;12;"Cabourg";2016;12;2016-12-02;"12:00:00";"FLORTOT";60564098;337;0;0;0
0;0;12;"Cabourg";2016;12;2016-12-15;"10:45:00";"FLORTOT";60564609;350;0;0;0
0;0;12;"Cabourg";2017;1;2017-01-05;"15:00:00";"FLORTOT";60565530;5;0;0;0
0;0;12;"Cabourg";2017;1;2017-01-16;"12:10:00";"FLORTOT";60566213;16;0;0;0
300;0;12;"Cabourg";2017;2;2017-02-09;"10:21:00";"FLORTOT";60568498;40;300;2,47856649559384;3
0;0;12;"Cabourg";2017;2;2017-02-17;"14:45:00";"FLORTOT";60580737;48;0;0;0
0;0;12;"Cabourg";2017;3;2017-03-01;"12:50:00";"FLORTOT";60581306;60;0;0;0
0;0;12;"Cabourg";2017;3;2017-03-10;"09:00:00";"FLORTOT";60581500;69;0;0;0
0;0;12;"Cabourg";2017;4;2017-04-03;"15:20:00";"FLORTOT";60588951;93;0;0;0
1000;0;12;"Cabourg";2017;4;2017-04-13;"11:41:00";"FLORTOT";60595479;103;1000;3,00043407747932;10
0;0;12;"Cabourg";2017;5;2017-05-10;"11:15:00";"FLORTOT";60601642;130;0;0;0
0;0;12;"Cabourg";2017;5;2017-05-29;"13:35:00";"FLORTOT";60603245;149;0;0;0
0;0;12;"Cabourg";2017;6;2017-06-08;"11:45:00";"FLORTOT";60603562;159;0;0;0
0;0;12;"Cabourg";2017;6;2017-06-26;"11:45:00";"FLORTOT";60605046;177;0;0;0
0;0;12;"Cabourg";2017;7;2017-07-06;"11:00:00";"FLORTOT";60605860;187;0;0;0
0;0;12;"Cabourg";2017;7;2017-07-17;"16:40:00";"FLORTOT";60607989;198;0;0;0
4100;0;12;"Cabourg";2017;8;2017-08-22;"13:00:00";"FLORTOT";60610037;234;4100;3,61288976928748;41
0;0;12;"Cabourg";2017;9;2017-09-05;"10:50:00";"FLORTOT";60610642;248;0;0;0
0;0;12;"Cabourg";2017;9;2017-09-22;"12:20:00";"FLORTOT";60611913;265;0;0;0
0;0;12;"Cabourg";2017;10;2017-10-04;"10:20:00";"FLORTOT";60612793;277;0;0;0
0;0;12;"Cabourg";2017;10;2017-10-17;"11:10:00";"FLORTOT";60627368;290;0;0;0
100;0;12;"Cabourg";2017;11;2017-11-09;"14:00:00";"FLORTOT";60628067;313;100;2,00432137378264;1
0;0;12;"Cabourg";2017;12;2017-12-06;"11:51:00";"FLORTOT";60629678;340;0;0;0
0;0;12;"Cabourg";2017;12;2017-12-19;"11:40:00";"FLORTOT";60631054;353;0;0;0
0;0;12;"Cabourg";2018;1;2018-01-25;"15:00:00";"FLORTOT";60633517;25;0;0;0
0;0;12;"Cabourg";2018;2;2018-02-05;"13:30:00";"FLORTOT";60640134;36;0;0;0
200;0;12;"Cabourg";2018;2;2018-02-20;"13:00:00";"FLORTOT";60645336;51;200;2,30319605742049;2
0;0;12;"Cabourg";2018;3;2018-03-05;"12:20:00";"FLORTOT";60650302;64;0;0;0
100;0;12;"Cabourg";2018;3;2018-03-30;"10:48:00";"FLORTOT";60652406;89;100;2,00432137378264;1
0;0;12;"Cabourg";2018;4;2018-04-03;"13:30:00";"FLORTOT";60652466;93;0;0;0
900;0;12;"Cabourg";2018;4;2018-04-18;"11:50:00";"FLORTOT";60654286;108;900;2,95472479097906;9
100;0;12;"Cabourg";2018;5;2018-05-03;"11:30:00";"FLORTOT";60655673;123;100;2,00432137378264;1
300;0;12;"Cabourg";2018;5;2018-05-17;"11:53:00";"FLORTOT";60656952;137;300;2,47856649559384;3
1600;0;12;"Cabourg";2018;6;2018-06-14;"10:55:00";"FLORTOT";60665207;165;1600;3,2043913319193;16
0;0;12;"Cabourg";2018;6;2018-06-28;"12:30:00";"FLORTOT";60665723;179;0;0;0
100;0;12;"Cabourg";2018;7;2018-07-03;"14:40:00";"FLORTOT";60666182;184;100;2,00432137378264;1
100;0;12;"Cabourg";2018;7;2018-07-16;"12:30:00";"FLORTOT";60667036;197;100;2,00432137378264;1
18700;0;12;"Cabourg";2018;8;2018-08-01;"13:31:00";"FLORTOT";60668261;213;18700;4,2718648302194;187
0;0;12;"Cabourg";2018;8;2018-08-14;"14:45:00";"FLORTOT";60673707;226;0;0;0
1000;0;12;"Cabourg";2018;9;2018-09-11;"11:45:00";"FLORTOT";60673709;254;1000;3,00043407747932;10
0;0;12;"Cabourg";2018;9;2018-09-25;"11:45:00";"FLORTOT";60673711;268;0;0;0
100;0;12;"Cabourg";2018;10;2018-10-09;"13:47:00";"FLORTOT";60674260;282;100;2,00432137378264;1
0;0;12;"Cabourg";2018;10;2018-10-25;"11:37:00";"FLORTOT";60676588;298;0;0;0
300;0;12;"Cabourg";2018;11;2018-11-12;"12:30:00";"FLORTOT";60677817;316;300;2,47856649559384;3
0;0;12;"Cabourg";2018;11;2018-11-28;"12:30:00";"FLORTOT";60678304;332;0;0;0
0;0;12;"Cabourg";2018;12;2018-12-11;"10:45:00";"FLORTOT";60681968;345;0;0;0
0;0;12;"Cabourg";2019;1;2019-01-04;"09:15:00";"FLORTOT";60683492;4;0;0;0
1500;0;12;"Cabourg";2019;1;2019-01-25;"12:00:00";"FLORTOT";60693902;25;1500;3,17638069224327;15
0;0;12;"Cabourg";2019;2;2019-02-05;"11:30:00";"FLORTOT";60693903;36;0;0;0
1800;0;12;"Cabourg";2019;2;2019-02-20;"10:30:00";"FLORTOT";60695005;51;1800;3,25551371281953;18
0;0;12;"Cabourg";2019;3;2019-03-22;"10:00:00";"FLORTOT";60699885;81;0;0;0
0;0;12;"Cabourg";2019;4;2019-04-08;"12:00:00";"FLORTOT";60699897;98;0;0;0
600;0;12;"Cabourg";2019;5;2019-05-03;"10:40:00";"FLORTOT";60703651;123;600;2,77887447200274;6
100;0;12;"Cabourg";2019;5;2019-05-20;"13:30:00";"FLORTOT";60703925;140;100;2,00432137378264;1
700;0;12;"Cabourg";2019;6;2019-06-03;"10:40:00";"FLORTOT";60703637;154;700;2,84571801796666;7
1200;0;12;"Cabourg";2019;6;2019-06-17;"11:40:00";"FLORTOT";60706733;168;1200;3,07954300740291;12
0;0;12;"Cabourg";2019;7;2019-07-02;"11:00:00";"FLORTOT";60708881;183;0;0;0
0;0;12;"Cabourg";2019;7;2019-07-22;"13:15:00";"FLORTOT";60718783;203;0;0;0
1100;0;12;"Cabourg";2019;7;2019-07-29;"10:45:00";"FLORTOT";60711407;210;1100;3,04178731897175;11
200;0;12;"Cabourg";2019;8;2019-08-01;"10:35:00";"FLORTOT";60718790;213;200;2,30319605742049;2
0;0;12;"Cabourg";2019;8;2019-08-14;"10:00:00";"FLORTOT";60718078;226;0;0;0
0;0;12;"Cabourg";2019;9;2019-09-02;"14:15:00";"FLORTOT";60718647;245;0;0;0
0;0;12;"Cabourg";2019;9;2019-09-12;"11:15:00";"FLORTOT";60720300;255;0;0;0
0;0;12;"Cabourg";2019;10;2019-10-03;"13:00:00";"FLORTOT";60726890;276;0;0;0
0;0;12;"Cabourg";2019;10;2019-10-15;"10:45:00";"FLORTOT";60726891;288;0;0;0
0;0;12;"Cabourg";2019;11;2019-11-05;"15:50:00";"FLORTOT";60727622;309;0;0;0
0;0;12;"Cabourg";2019;11;2019-11-29;"11:00:00";"FLORTOT";60737800;333;0;0;0
0;0;12;"Cabourg";2019;12;2019-12-16;"12:27:00";"FLORTOT";60739196;350;0;0;0
100;0;12;"Cabourg";2019;12;2019-12-30;"12:09:00";"FLORTOT";60739721;364;100;2,00432137378264;1
0;0;12;"Cabourg";2020;1;2020-01-16;"13:45:00";"FLORTOT";60741097;16;0;0;0
0;0;12;"Cabourg";2020;1;2020-01-30;"12:00:00";"FLORTOT";60741293;30;0;0;0
0;0;12;"Cabourg";2020;2;2020-02-07;"10:15:00";"FLORTOT";60742963;38;0;0;0
0;0;12;"Cabourg";2020;2;2020-02-17;"15:30:00";"FLORTOT";60743352;48;0;0;0
0;0;12;"Cabourg";2020;3;2020-03-03;"14:10:00";"FLORTOT";60744624;63;0;0;0
900;0;12;"Cabourg";2020;6;2020-06-08;"13:20:00";"FLORTOT";60751069;160;900;2,95472479097906;9
0;0;12;"Cabourg";2020;6;2020-06-22;"11:34:00";"FLORTOT";60753985;174;0;0;0
0;0;12;"Cabourg";2020;7;2020-07-07;"13:05:00";"FLORTOT";60754000;189;0;0;0
0;2000;12;"Cabourg";2020;7;2020-07-21;"10:56:00";"FLORTOT";60754015;203;2000;3,30124708863621;20
1000;0;12;"Cabourg";2020;8;2020-08-10;"15:30:00";"FLORTOT";60756224;223;1000;3,00043407747932;10
0;0;12;"Cabourg";2020;8;2020-08-31;"11:00:00";"FLORTOT";60756395;244;0;0;0
7400;0;12;"Cabourg";2020;9;2020-09-01;"11:15:00";"FLORTOT";60756398;245;7400;3,8692904042094;74
0;0;12;"Cabourg";2020;9;2020-09-21;"12:40:00";"FLORTOT";60758877;265;0;0;0
0;0;12;"Cabourg";2020;10;2020-10-01;"11:00:00";"FLORTOT";60758285;275;0;0;0
0;0;12;"Cabourg";2020;10;2020-10-22;"15:00:00";"FLORTOT";60760172;296;0;0;0
0;0;12;"Cabourg";2020;11;2020-11-05;"10:54:00";"FLORTOT";60761269;310;0;0;0
0;0;12;"Cabourg";2020;11;2020-11-17;"11:03:00";"FLORTOT";60762112;322;0;0;0
0;0;12;"Cabourg";2020;12;2020-12-07;"14:17:00";"FLORTOT";60763145;342;0;0;0
0;0;12;"Cabourg";2020;12;2020-12-15;"10:31:00";"FLORTOT";60764382;350;0;0;0
0;0;12;"Cabourg";2021;1;2021-01-07;"15:12:00";"FLORTOT";60764985;7;0;0;0
0;0;12;"Cabourg";2021;1;2021-01-18;"12:30:00";"FLORTOT";60767725;18;0;0;0
0;0;12;"Cabourg";2021;2;2021-02-04;"15:10:00";"FLORTOT";60768810;35;0;0;0
0;0;12;"Cabourg";2021;2;2021-02-19;"13:30:00";"FLORTOT";60769943;50;0;0;0
0;0;12;"Cabourg";2021;3;2021-03-16;"12:00:00";"FLORTOT";60772121;75;0;0;0
0;0;12;"Cabourg";2021;3;2021-03-30;"13:45:00";"FLORTOT";60773847;89;0;0;0
0;0;12;"Cabourg";2021;4;2021-04-09;"10:50:00";"FLORTOT";60774327;99;0;0;0
0;0;12;"Cabourg";2021;4;2021-04-29;"11:00:00";"FLORTOT";60776375;119;0;0;0
0;0;12;"Cabourg";2021;5;2021-05-07;"10:40:00";"FLORTOT";60777088;127;0;0;0
0;0;12;"Cabourg";2021;5;2021-05-27;"11:32:00";"FLORTOT";60777841;147;0;0;0
0;0;12;"Cabourg";2021;6;2021-06-08;"11:15:00";"FLORTOT";60778868;159;0;0;0
0;0;12;"Cabourg";2021;6;2021-06-28;"13:00:00";"FLORTOT";60780811;179;0;0;0
0;0;12;"Cabourg";2021;7;2021-07-09;"12:00:00";"FLORTOT";60782671;190;0;0;0
0;0;12;"Cabourg";2021;7;2021-07-21;"10:00:00";"FLORTOT";60782604;202;0;0;0
100;0;12;"Cabourg";2021;8;2021-08-12;"12:55:00";"FLORTOT";60785965;224;100;2,00432137378264;1
0;0;12;"Cabourg";2021;8;2021-08-25;"12:00:00";"FLORTOT";60787326;237;0;0;0
0;0;12;"Cabourg";2021;9;2021-09-21;"11:30:00";"FLORTOT";60788928;264;0;0;0
0;0;12;"Cabourg";2021;10;2021-10-07;"11:20:00";"FLORTOT";60788675;280;0;0;0
0;0;12;"Cabourg";2021;10;2021-10-18;"09:35:00";"FLORTOT";60788863;291;0;0;0
0;0;12;"Cabourg";2021;11;2021-11-08;"11:06:00";"FLORTOT";60791467;312;0;0;0
0;0;12;"Cabourg";2021;12;2021-12-07;"12:00:00";"FLORTOT";60794063;341;0;0;0
0;0;12;"Cabourg";2021;12;2021-12-21;"11:30:00";"FLORTOT";60794090;355;0;0;0
0;0;12;"Cabourg";2022;1;2022-01-06;"11:40:00";"FLORTOT";60794164;6;0;0;0
0;0;12;"Cabourg";2022;1;2022-01-24;"13:00:00";"FLORTOT";60795130;24;0;0;0
0;0;12;"Cabourg";2022;2;2022-02-28;"09:24:00";"FLORTOT";60797110;59;0;0;0
0;0;12;"Cabourg";2022;3;2022-03-10;"13:45:00";"FLORTOT";60798835;69;0;0;0
0;0;12;"Cabourg";2022;3;2022-03-21;"12:00:00";"FLORTOT";60799291;80;0;0;0
0;0;12;"Cabourg";2022;4;2022-04-05;"12:00:00";"FLORTOT";60800064;95;0;0;0
0;0;12;"Cabourg";2022;4;2022-04-20;"11:45:00";"FLORTOT";60800253;110;0;0;0
0;0;12;"Cabourg";2022;5;2022-05-02;"11:50:00";"FLORTOT";60800973;122;0;0;0
0;0;12;"Cabourg";2022;5;2022-05-19;"11:30:00";"FLORTOT";60802516;139;0;0;0
0;0;12;"Cabourg";2022;6;2022-06-02;"12:00:00";"FLORTOT";60804257;153;0;0;0
0;0;12;"Cabourg";2022;6;2022-06-13;"09:40:00";"FLORTOT";60804957;164;0;0;0
100;0;12;"Cabourg";2022;7;2022-07-01;"11:42:00";"FLORTOT";60806095;182;100;2,00432137378264;1
0;0;12;"Cabourg";2022;7;2022-07-19;"14:00:00";"FLORTOT";60806790;200;0;0;0
0;0;12;"Cabourg";2022;8;2022-08-01;"13:00:00";"FLORTOT";60808052;213;0;0;0
100;0;12;"Cabourg";2022;8;2022-08-16;"15:30:00";"FLORTOT";60809078;228;100;2,00432137378264;1
0;0;12;"Cabourg";2022;9;2022-09-13;"12:33:00";"FLORTOT";60810946;256;0;0;0
0;0;12;"Cabourg";2022;9;2022-09-27;"12:30:00";"FLORTOT";60812229;270;0;0;0
0;0;12;"Cabourg";2022;10;2022-10-10;"12:30:00";"FLORTOT";60813181;283;0;0;0
0;0;12;"Cabourg";2022;10;2022-10-28;"12:12:00";"FLORTOT";60814379;301;0;0;0
0;0;12;"Cabourg";2022;11;2022-11-10;"12:00:00";"FLORTOT";60815232;314;0;0;0
0;0;12;"Cabourg";2022;12;2022-12-08;"11:00:00";"FLORTOT";60816237;342;0;0;0
0;0;12;"Cabourg";2022;12;2022-12-22;"11:00:00";"FLORTOT";60817389;356;0;0;0
0;0;13;"Loguivy";2007;3;2007-03-12;"10:40:00";"FLORTOT";5263438;71;0;0;0
0;0;13;"Loguivy";2007;3;2007-03-26;"11:40:00";"FLORTOT";5264122;85;0;0;0
0;0;13;"Loguivy";2007;4;2007-04-10;"12:30:00";"FLORTOT";5264129;100;0;0;0
0;0;13;"Loguivy";2007;4;2007-04-23;"11:05:00";"FLORTOT";5264287;113;0;0;0
0;0;13;"Loguivy";2007;5;2007-05-07;"11:00:00";"FLORTOT";5264327;127;0;0;0
0;0;13;"Loguivy";2007;5;2007-05-23;"10:25:00";"FLORTOT";5264410;143;0;0;0
0;0;13;"Loguivy";2007;6;2007-06-06;"10:40:00";"FLORTOT";5264425;157;0;0;0
0;0;13;"Loguivy";2007;6;2007-06-21;"11:00:00";"FLORTOT";5264431;172;0;0;0
0;0;13;"Loguivy";2007;7;2007-07-10;"13:50:00";"FLORTOT";5264437;191;0;0;0
0;0;13;"Loguivy";2007;7;2007-07-23;"11:16:00";"FLORTOT";5264438;204;0;0;0
0;0;13;"Loguivy";2007;8;2007-08-06;"11:38:00";"FLORTOT";5265315;218;0;0;0
0;0;13;"Loguivy";2007;8;2007-08-20;"10:00:00";"FLORTOT";5265720;232;0;0;0
0;0;13;"Loguivy";2007;9;2007-09-04;"10:35:00";"FLORTOT";5267151;247;0;0;0
0;0;13;"Loguivy";2007;9;2007-09-18;"10:30:00";"FLORTOT";5267618;261;0;0;0
0;0;13;"Loguivy";2007;10;2007-10-02;"10:30:00";"FLORTOT";5267960;275;0;0;0
0;0;13;"Loguivy";2007;10;2007-10-16;"10:15:00";"FLORTOT";5272460;289;0;0;0
0;0;13;"Loguivy";2007;11;2007-11-05;"14:15:00";"FLORTOT";5272458;309;0;0;0
0;0;13;"Loguivy";2007;11;2007-11-20;"14:10:00";"FLORTOT";5272462;324;0;0;0
0;0;13;"Loguivy";2007;12;2007-12-05;"14:35:00";"FLORTOT";5273275;339;0;0;0
0;0;13;"Loguivy";2007;12;2007-12-17;"11:00:00";"FLORTOT";5273653;351;0;0;0
0;0;13;"Loguivy";2008;1;2008-01-04;"16:00:00";"FLORTOT";5274157;4;0;0;0
0;0;13;"Loguivy";2008;1;2008-01-15;"10:20:00";"FLORTOT";5274986;15;0;0;0
0;0;13;"Loguivy";2008;2;2008-02-12;"10:15:00";"FLORTOT";5275299;43;0;0;0
0;0;13;"Loguivy";2008;2;2008-02-26;"10:25:00";"FLORTOT";5275769;57;0;0;0
0;0;13;"Loguivy";2008;3;2008-03-27;"10:30:00";"FLORTOT";5276675;87;0;0;0
0;0;13;"Loguivy";2008;4;2008-04-09;"10:35:00";"FLORTOT";5276993;100;0;0;0
0;0;13;"Loguivy";2008;4;2008-04-24;"10:35:00";"FLORTOT";5278587;115;0;0;0
0;0;13;"Loguivy";2008;5;2008-05-07;"10:35:00";"FLORTOT";5279456;128;0;0;0
0;0;13;"Loguivy";2008;5;2008-05-21;"08:55:00";"FLORTOT";5279460;142;0;0;0
0;0;13;"Loguivy";2008;6;2008-06-09;"11:00:00";"FLORTOT";5279464;161;0;0;0
0;0;13;"Loguivy";2008;6;2008-06-24;"10:50:00";"FLORTOT";5279480;176;0;0;0
0;0;13;"Loguivy";2008;7;2008-07-07;"10:45:00";"FLORTOT";5282197;189;0;0;0
0;0;13;"Loguivy";2008;7;2008-07-24;"10:40:00";"FLORTOT";5281295;206;0;0;0
0;0;13;"Loguivy";2008;8;2008-08-13;"16:10:00";"FLORTOT";5282201;226;0;0;0
0;0;13;"Loguivy";2008;8;2008-08-25;"14:10:00";"FLORTOT";5282085;238;0;0;0
0;0;13;"Loguivy";2008;9;2008-09-08;"11:00:00";"FLORTOT";5282070;252;0;0;0
0;0;13;"Loguivy";2008;9;2008-09-23;"14:00:00";"FLORTOT";5282556;267;0;0;0
0;0;13;"Loguivy";2008;10;2008-10-06;"10:30:00";"FLORTOT";60006242;280;0;0;0
0;0;13;"Loguivy";2008;10;2008-10-20;"10:35:00";"FLORTOT";60006245;294;0;0;0
0;0;13;"Loguivy";2008;11;2008-11-03;"10:30:00";"FLORTOT";60006241;308;0;0;0
0;0;13;"Loguivy";2008;11;2008-11-18;"10:50:00";"FLORTOT";60006230;323;0;0;0
0;0;13;"Loguivy";2008;12;2008-12-04;"10:45:00";"FLORTOT";60005820;339;0;0;0
0;0;13;"Loguivy";2008;12;2008-12-18;"10:35:00";"FLORTOT";60023080;353;0;0;0
0;0;13;"Loguivy";2009;1;2009-01-06;"14:35:00";"FLORTOT";60007042;6;0;0;0
0;0;13;"Loguivy";2009;1;2009-01-22;"14:50:00";"FLORTOT";60027945;22;0;0;0
0;0;13;"Loguivy";2009;2;2009-02-03;"10:50:00";"FLORTOT";60022420;34;0;0;0
0;0;13;"Loguivy";2009;2;2009-02-17;"11:00:00";"FLORTOT";60024100;48;0;0;0
0;0;13;"Loguivy";2009;3;2009-03-03;"10:45:00";"FLORTOT";60022740;62;0;0;0
0;0;13;"Loguivy";2009;3;2009-03-17;"10:40:00";"FLORTOT";60027960;76;0;0;0
0;0;13;"Loguivy";2009;3;2009-03-31;"10:45:00";"FLORTOT";60029788;90;0;0;0
0;0;13;"Loguivy";2009;4;2009-04-14;"10:50:00";"FLORTOT";60029941;104;0;0;0
0;0;13;"Loguivy";2009;4;2009-04-28;"10:30:00";"FLORTOT";60031200;118;0;0;0
0;0;13;"Loguivy";2009;5;2009-05-12;"11:00:00";"FLORTOT";60033126;132;0;0;0
0;0;13;"Loguivy";2009;5;2009-05-25;"09:45:00";"FLORTOT";60033127;145;0;0;0
0;0;13;"Loguivy";2009;6;2009-06-02;"14:23:00";"FLORTOT";60039860;153;0;0;0
0;0;13;"Loguivy";2009;6;2009-06-16;"14:00:00";"FLORTOT";60040760;167;0;0;0
0;0;13;"Loguivy";2009;6;2009-06-30;"14:10:00";"FLORTOT";60039872;181;0;0;0
0;0;13;"Loguivy";2009;7;2009-07-16;"14:15:00";"FLORTOT";60040960;197;0;0;0
0;0;13;"Loguivy";2009;7;2009-07-28;"11:45:00";"FLORTOT";60041860;209;0;0;0
0;0;13;"Loguivy";2009;8;2009-08-11;"10:30:00";"FLORTOT";60043951;223;0;0;0
0;0;13;"Loguivy";2009;8;2009-08-24;"09:10:00";"FLORTOT";60044503;236;0;0;0
0;0;13;"Loguivy";2009;9;2009-09-04;"09:15:00";"FLORTOT";60046569;247;0;0;0
0;0;13;"Loguivy";2009;9;2009-09-22;"10:35:00";"FLORTOT";60046539;265;0;0;0
0;0;13;"Loguivy";2009;10;2009-10-06;"10:30:00";"FLORTOT";60052941;279;0;0;0
0;0;13;"Loguivy";2009;10;2009-10-22;"10:40:00";"FLORTOT";60053121;295;0;0;0
0;0;13;"Loguivy";2009;11;2009-11-10;"10:15:00";"FLORTOT";60058320;314;0;0;0
0;0;13;"Loguivy";2009;11;2009-11-24;"10:30:00";"FLORTOT";60059523;328;0;0;0
0;0;13;"Loguivy";2009;12;2009-12-08;"10:50:00";"FLORTOT";60064327;342;0;0;0
0;0;13;"Loguivy";2009;12;2009-12-22;"09:30:00";"FLORTOT";60070481;356;0;0;0
0;0;13;"Loguivy";2010;1;2010-01-08;"10:45:00";"FLORTOT";60085164;8;0;0;0
0;0;13;"Loguivy";2010;1;2010-01-26;"14:45:00";"FLORTOT";60081203;26;0;0;0
0;0;13;"Loguivy";2010;2;2010-02-08;"15:15:00";"FLORTOT";60081214;39;0;0;0
0;0;13;"Loguivy";2010;2;2010-02-22;"11:00:00";"FLORTOT";60083662;53;0;0;0
0;0;13;"Loguivy";2010;3;2010-03-22;"10:45:00";"FLORTOT";60086145;81;0;0;0
0;0;13;"Loguivy";2010;4;2010-04-06;"10:57:00";"FLORTOT";60088231;96;0;0;0
0;0;13;"Loguivy";2010;4;2010-04-19;"10:35:00";"FLORTOT";60091942;109;0;0;0
0;0;13;"Loguivy";2010;5;2010-05-03;"10:45:00";"FLORTOT";60092054;123;0;0;0
0;0;13;"Loguivy";2010;5;2010-05-18;"11:17:00";"FLORTOT";60092648;138;0;0;0
0;0;13;"Loguivy";2010;6;2010-06-04;"10:50:00";"FLORTOT";60149073;155;0;0;0
0;0;13;"Loguivy";2010;6;2010-06-21;"15:25:00";"FLORTOT";60139860;172;0;0;0
0;0;13;"Loguivy";2010;7;2010-07-05;"10:55:00";"FLORTOT";60140049;186;0;0;0
0;0;13;"Loguivy";2010;7;2010-07-19;"13:30:00";"FLORTOT";60140583;200;0;0;0
0;0;13;"Loguivy";2010;8;2010-08-02;"11:06:00";"FLORTOT";60142298;214;0;0;0
0;0;13;"Loguivy";2010;8;2010-08-17;"11:15:00";"FLORTOT";60184144;229;0;0;0
0;0;13;"Loguivy";2010;8;2010-08-30;"11:11:00";"FLORTOT";60145559;242;0;0;0
0;0;13;"Loguivy";2010;9;2010-09-13;"10:40:00";"FLORTOT";60146278;256;0;0;0
0;0;13;"Loguivy";2010;9;2010-09-27;"10:50:00";"FLORTOT";60147193;270;0;0;0
0;0;13;"Loguivy";2010;10;2010-10-11;"10:50:00";"FLORTOT";60149138;284;0;0;0
0;0;13;"Loguivy";2010;10;2010-10-18;"15:10:00";"FLORTOT";60149186;291;0;0;0
0;0;13;"Loguivy";2010;11;2010-11-02;"14:10:00";"FLORTOT";60184145;306;0;0;0
0;0;13;"Loguivy";2010;11;2010-11-15;"14:10:00";"FLORTOT";60150321;319;0;0;0
0;0;13;"Loguivy";2010;11;2010-11-29;"11:20:00";"FLORTOT";60150925;333;0;0;0
0;0;13;"Loguivy";2010;12;2010-12-13;"11:00:00";"FLORTOT";60151283;347;0;0;0
0;0;13;"Loguivy";2010;12;2010-12-27;"10:52:00";"FLORTOT";60152346;361;0;0;0
0;0;13;"Loguivy";2011;1;2011-01-10;"11:00:00";"FLORTOT";60152347;10;0;0;0
0;0;13;"Loguivy";2011;1;2011-01-24;"11:10:00";"FLORTOT";60152683;24;0;0;0
0;0;13;"Loguivy";2011;2;2011-02-08;"10:30:00";"FLORTOT";60184136;39;0;0;0
0;0;13;"Loguivy";2011;2;2011-02-24;"10:40:00";"FLORTOT";60187664;55;0;0;0
0;0;13;"Loguivy";2011;3;2011-03-14;"11:10:00";"FLORTOT";60187562;73;0;0;0
0;0;13;"Loguivy";2011;3;2011-03-28;"14:10:00";"FLORTOT";60188249;87;0;0;0
0;0;13;"Loguivy";2011;4;2011-04-11;"10:45:00";"FLORTOT";60188641;101;0;0;0
0;0;13;"Loguivy";2011;4;2011-04-26;"14:00:00";"FLORTOT";60191615;116;0;0;0
0;0;13;"Loguivy";2011;5;2011-05-09;"11:30:00";"FLORTOT";60222387;129;0;0;0
0;0;13;"Loguivy";2011;5;2011-05-23;"10:35:00";"FLORTOT";60223213;143;0;0;0
0;0;13;"Loguivy";2011;6;2011-06-07;"10:45:00";"FLORTOT";60223232;158;0;0;0
0;0;13;"Loguivy";2011;6;2011-06-20;"10:35:00";"FLORTOT";60223632;171;0;0;0
0;0;13;"Loguivy";2011;7;2011-07-12;"15:32:00";"FLORTOT";60224736;193;0;0;0
0;0;13;"Loguivy";2011;7;2011-07-25;"15:25:00";"FLORTOT";60225282;206;0;0;0
0;0;13;"Loguivy";2011;8;2011-08-08;"15:05:00";"FLORTOT";60226004;220;0;0;0
0;0;13;"Loguivy";2011;8;2011-08-22;"11:00:00";"FLORTOT";60226692;234;0;0;0
0;0;13;"Loguivy";2011;9;2011-09-05;"11:05:00";"FLORTOT";60226874;248;0;0;0
0;0;13;"Loguivy";2011;9;2011-09-20;"10:22:00";"FLORTOT";60227315;263;0;0;0
0;0;13;"Loguivy";2011;10;2011-10-17;"10:30:00";"FLORTOT";60229650;290;0;0;0
200;0;13;"Loguivy";2011;11;2011-11-03;"11:14:00";"FLORTOT";60229760;307;200;2,30319605742049;2
0;0;13;"Loguivy";2011;11;2011-11-15;"10:08:00";"FLORTOT";60230480;319;0;0;0
0;0;13;"Loguivy";2011;12;2011-12-20;"13:57:00";"FLORTOT";60231488;354;0;0;0
0;0;13;"Loguivy";2012;1;2012-01-02;"13:20:00";"FLORTOT";60231937;2;0;0;0
0;0;13;"Loguivy";2012;1;2012-01-17;"11:11:00";"FLORTOT";60235685;17;0;0;0
0;0;13;"Loguivy";2012;1;2012-01-30;"11:07:00";"FLORTOT";60236131;30;0;0;0
0;0;13;"Loguivy";2012;2;2012-02-14;"11:05:00";"FLORTOT";60236563;45;0;0;0
0;0;13;"Loguivy";2012;2;2012-02-27;"11:00:00";"FLORTOT";60236950;58;0;0;0
